show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s2195,TV Show,Unlucky Ploy,Nopparoj Chotmunkongsit,"Anusorn Maneethet, Atsadaporn Siriwattanakul, Waratthaya Wongchayaporn, Thanawetch Siriwattanakul, Pokchat Thiamchai, Phichikorn Ployphimana, Supachai Suwanon, Daraneenuch Pasutanavin, Kittiphong Dumavibhat, Aphiradi Phawaphutanon, Attharut Krongrasri, Ronnawee Sereerat, Lita Janvarapa, Sitang Punnapob, Yani Tramod",,"July 30, 2020",2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","In this remake of the Korean series, a man becomes mired in the lives of two women who happen to share the same name."
s2198,Movie,Shine Your Eyes,Matias Mariani,"O.C. Ukeje, Indira Nascimento, Paulo André, Ike Barry, Chukwudi Iwuji","Brazil, France","July 29, 2020",2020,TV-MA,103 min,"Dramas, Independent Movies, International Movies","A Nigerian musician travels to Brazil to search for his estranged brother, who is living a life very different than the one his family thought."
s2199,Movie,The Hater,Jan Komasa,"Maciej Musiałowski, Agata Kulesza, Danuta Stenka, Vanessa Aleksander, Maciej Stuhr, Jacek Koman, Adam Gradowski, Piotr Biedron, Martynika Kosnica",Poland,"July 29, 2020",2020,TV-MA,136 min,"Dramas, International Movies, Thrillers",A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.
s2200,Movie,The Speed Cubers,Sue Kim,,United States,"July 29, 2020",2020,TV-PG,41 min,Documentaries,This documentary captures the extraordinary twists and turns in the journeys of Rubik's Cube-solving champions Max Park and Feliks Zemdegs.
s2202,TV Show,Last Chance U,,"John Franklin III, DJ Law, Buddy Stephens, Brittany Wagner, Ronald Ollie",United States,"July 28, 2020",2020,TV-MA,5 Seasons,Docuseries,"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class."
s2203,Movie,Banana Split,Ben Kasulke,"Hannah Marks, Liana Liberato, Dylan Sprouse, Luke Spencer Roberts, Jessica Hecht, Addison Riecke, Meagan Kimberly Smith, Haley Ramm",United States,"July 26, 2020",2020,TV-MA,84 min,"Comedies, Dramas, Independent Movies","Despite leaving for college, a heartsick teen tries to build a new friendship with a kindred spirit even though she's dating her ex-boyfriend."
s2205,Movie,Door Ke Darshan,Gagan Puri,"Dolly Ahluwalia, Manu Rishi Chadha, Mahie Gill, Shardul Rana, Archita Sharma, Rajesh Sharma, Supriya Shukla, Mehak Manwani",India,"July 25, 2020",2020,TV-14,114 min,"Comedies, International Movies","When a matriarch wakes from a 30-year coma, her wacky family frantically recreates a bygone era to keep her from noticing how much time has passed."
s2206,Movie,Double World,Teddy Chan,"Henry Lau, Peter Ho, Lin Chenhan, Jiang Luxia, Ming Hu, Him Law, Shi Shi, Mark Cheng, Wang Ziyi, Xu Minghu",China,"July 25, 2020",2020,TV-14,110 min,"Action & Adventure, International Movies","Keen to bring honor to his clan, young villager Dong Yilong embarks on a perilous journey to compete in a tournament that selects warriors for battle."
s2208,Movie,Animal Crackers,"Tony Bancroft, Scott Christian Sava","Emily Blunt, John Krasinski, Ian McKellen, Danny DeVito, Raven-Symoné, Patrick Warburton, Wallace Shawn, Gilbert Gottfried, Tara Strong, Harvey Fierstein, James Arnold Taylor, Kevin Grevioux, Sylvester Stallone, Lydia Rose Taylor","China, Spain, South Korea, United States","July 24, 2020",2020,TV-Y7,106 min,"Children & Family Movies, Comedies","Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands."
s2209,Movie,Dragons: Rescue Riders: Secrets of the Songwing,"Greg Rankin, TJ Sullivan","Noah Kaye Bentley, Brennley Brown, Zach Callison, Nicolas Cantu, Skai Jackson, Marsai Martin, Andre Robinson, Carlos Alazraqui, Renée Elise Goldsberry",United States,"July 24, 2020",2020,TV-Y,46 min,"Children & Family Movies, Comedies","When a musical dragon with a beautiful voice hypnotizes the dragons and people of Huttsgalor, the Rescue Riders have to find a way to break the spell."
s2211,Movie,Offering to the Storm,Fernando González Molina,"Marta Etura, Leonardo Sbaraglia, Carlos Librado ""Nene"", Francesc Orella, Imanol Arias, Álvaro Cervantes, Itziar Aizpuru, Benn Northover, Marta Larralde, Alicia Sánchez, Eduardo Rosa, Angel Alkain, Ana Wagener, Paco Tous, Patricia López Arnaiz, Pedro Casablanc","Spain, Germany","July 24, 2020",2020,TV-MA,140 min,"International Movies, Thrillers","Amaia investigates several suspicious infant deaths and horrific rituals. Meanwhile, people around her risk grave danger. Part 3 in the Baztan Trilogy."
s2212,Movie,Romance Doll,Yuki Tanada,"Issey Takahashi, Yuu Aoi, Kenta Hamano, Toko Miura, Koji Ohkura, Pierre Taki, Eri Watanabe, Kitaro",Japan,"July 24, 2020",2020,TV-MA,124 min,"Dramas, International Movies, Romantic Movies","Love came naturally for married couple Sonoko and Tetsuo. But his secret profession as a love doll designer clashes with her deeper, darker secret."
s2213,TV Show,Sing On! Spain,,Ricky Merino,Spain,"July 24, 2020",2020,TV-G,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows","In this fast-paced, high-energy karaoke competition, singers from all walks of life battle it out for up to 30,000 euros!"
s2214,Movie,The Kissing Booth 2,Vince Marcello,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald, Taylor Zakhar Perez, Maisie Richardson-Sellers, Meganne Young","United Kingdom, United States","July 24, 2020",2020,TV-14,133 min,"Comedies, Romantic Movies","With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate."
s2216,Movie,The Larva Island Movie,Ahn Byoung-wook,"Hong Bum-ki, Eddy Lee, Kang Shi-hyun, Ahn Hyo-min, Kim Yeon-woo, Choi Nak-yoon, Tom Wayland, Erica Schroeder",South Korea,"July 23, 2020",2020,TV-Y7,91 min,"Children & Family Movies, Comedies","In this movie sequel to the hit series, Chuck returns home and talks to a reporter about life on the island with zany larva pals Red and Yellow."
s2218,TV Show,Fear City: New York vs The Mafia,,,United States,"July 22, 2020",2020,TV-MA,1 Season,"Crime TV Shows, Docuseries","Five Mafia families ruled New York with a bloody fist in the 1970s and '80s, until a group of federal agents tried the unthinkable: taking them down."
s2219,TV Show,Norsemen,,"Kåre Conradi, Silje Torp, Nils Jørgen Kaalstad, Marian Saastad Ottesen, Trond Fausa, Kristine Riis, Jon Øigarden, Henrik Mestad, Øystein Martinsen, Mikkel Bratt Silset, Mads Jørgensen, Nikis Theophilakis",Norway,"July 22, 2020",2020,TV-MA,3 Seasons,"International TV Shows, TV Comedies","The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life."
s2222,Movie,Jack Whitehall: I'm Only Joking,"Dave Skinner, Freddie Waters",Jack Whitehall,United Kingdom,"July 21, 2020",2020,TV-MA,58 min,Stand-Up Comedy,"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father."
s2223,TV Show,Street Food: Latin America,,,,"July 21, 2020",2020,TV-PG,1 Season,"Docuseries, Spanish-Language TV Shows","In this vibrant docuseries, Latin American chefs tell their stories and bring a taste of tradition and innovation to their delicious offerings."
s2228,TV Show,Cursed,,"Katherine Langford, Devon Terrell, Gustaf Skarsgård, Daniel Sharman, Sebastian Armesto, Lily Newmark, Shalom Brune-Franklin, Matt Stokoe, Bella Dayne, Peter Mullan, Emily Coates","United Kingdom, Australia","July 17, 2020",2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy","Armed with mysterious powers and a legendary sword, young rebel Nimue joins forces with charming mercenary Arthur on a mission to save her people."
s2229,Movie,Father Soldier Son,"Leslye Davis, Catrin Einhorn",,United States,"July 17, 2020",2020,R,100 min,Documentaries,"After a single father is severely wounded in Afghanistan, he and his sons embark on a journey of sacrifice and a search for redemption."
s2230,TV Show,In The Dark,,"Perry Mattfeld, Brooke Markham, Casey Deidrick, Keston John, Morgan Krantz, Rich Sommer, Thamela Mpumlwana, Saycon Sengbloh, Kathleen York, Derek Webster",United States,"July 17, 2020",2020,TV-14,2 Seasons,"Crime TV Shows, TV Dramas",A blind woman with vices finds herself in the middle of a murder investigation when her best friend turns up dead.
s2231,TV Show,Kissing Game,,"Caio Horowicz, Iza Moreira, Michel Joelsas, Denise Fraga, Thomás Aquino, Luana Nastas, Esther Tinman, Kevin Vechiatto, Grace Passô, Bianca Byington, Bruno Garcia, Flávio Tolezani, Carolina del Carmen Peleritti",Brazil,"July 17, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries","At a high school in a rural, isolated ranching community, families panic when teens contract a mysterious ""kissing disease"" that quickly spreads."
s2233,Movie,Fatal Affair,Peter Sullivan,"Nia Long, Omar Epps, Stephen Bishop, Maya Stojan, Aubrey Cleland, Carolyn Hennesy",United States,"July 16, 2020",2020,TV-14,90 min,Thrillers,A lawyer is caught in a terrifying game of cat and mouse when a drink with an old friend escalates into an obsession that jeopardizes everyone she loves.
s2236,TV Show,Dark Desire,,"Maite Perroni, Erik Hayser, Alejandro Speitzer, María Fernanda Yepes, Jorge Poza, Regina Pavón, Paulina Matos, Leticia Huijara, Claudia Pineda, Esteban Soberanes, Claudia Ríos, Samantha Orozco, Fabián Merlo, Eligio Meléndez, Carmen Beato, Carlos Torres, Toño Valdés",Mexico,"July 15, 2020",2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her."
s2237,Movie,Little Singham: Legend of Dugabakka,,,,"July 15, 2020",2020,TV-Y7,68 min,"Children & Family Movies, Comedies","As fears rise over a ghost known for nighttime abductions, Mirchi Nagar residents look to the only person they know can save them: Little Singham!"
s2238,TV Show,Skin Decision: Before and After,,,United States,"July 15, 2020",2020,TV-MA,1 Season,"Reality TV, Science & Nature TV",Skin and beauty expert Nurse Jamie and plastic surgeon Dr. Sheila Nazarian use the latest procedures to bring out their clients' best selves.
s2241,Movie,The Players,Stefano Mordini,"Valerio Mastandrea, Riccardo Scamarcio, Laura Chiatti, Valentina Cervi, Marina Foïs, Euridice Axen, Massimiliano Gallo, Alessia Giuliani",Italy,"July 15, 2020",2020,TV-MA,89 min,"Comedies, International Movies","From campy lies to sexy surprises, this collection of vignettes captures the follies of several men as they fumble with fidelity and relationships."
s2242,TV Show,The Business of Drugs,,Amaryllis Fox,United States,"July 14, 2020",2020,TV-MA,1 Season,Docuseries,"To understand the origins and true impact of the business of drugs, a former CIA analyst investigates the economics of six illicit substances."
s2243,Movie,Urzila Carlson: Overqualified Loser,Hayden Guppy,Urzila Carlson,Australia,"July 14, 2020",2020,TV-MA,62 min,Stand-Up Comedy,"Stand-up comedian Urzila Carlson keeps the crowd roaring with her thoughts on recasting ""The Biggest Loser,"" sex tape regrets and boxed wine hangovers."
s2244,Movie,We Are One,Stéphane de Freitas,,France,"July 14, 2020",2020,TV-MA,86 min,"Documentaries, International Movies, Music & Musicals","Activists around the world fight injustice and drive social change in this documentary that follows their participation in the music video ""Solidarité."""
s2246,TV Show,Dating Around: Brazil,Cassia Dian,,Brazil,"July 10, 2020",2020,TV-14,1 Season,"International TV Shows, Reality TV, Romantic TV Shows","In this reality show, six singles meet five different blind dates at trendy urban hot spots in Brazil. Who will they choose for a second outing?"
s2247,TV Show,Down to Earth with Zac Efron,,"Zac Efron, Darin Olien",United States,"July 10, 2020",2020,TV-PG,1 Season,"Docuseries, Reality TV, Science & Nature TV","Actor Zac Efron journeys around the world with wellness expert Darin Olien in a travel show that explores healthy, sustainable ways to live."
s2249,Movie,The Claudia Kishi Club,Sue Ding,,United States,"July 10, 2020",2020,TV-14,17 min,Documentaries,"Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short."
s2250,TV Show,The Epic Tales of Captain Underpants in Space,,"Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Peter Hastings, Evan Kishiyama, David Koechner, Erica Luttrell, Brennan Murray, Nolan North, Gary Anthony Williams, Secunda Wood",United States,"July 10, 2020",2020,TV-Y7,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies",Best friends George and Harold — along with their classmates and tyrannical principal — are recruited for a mysterious mission in outer space.
s2251,Movie,The Old Guard,Gina Prince-Bythewood,"Charlize Theron, KiKi Layne, Marwan Kenzari, Luca Marinelli, Harry Melling, Van Veronica Ngo, Matthias Schoenaerts, Chiwetel Ejiofor",United States,"July 10, 2020",2020,R,126 min,Action & Adventure,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.
s2254,TV Show,Japan Sinks: 2020,,"Reina Ueda, Tomo Muranaka, Yuko Sasaki, Masaki Terasoma, Hiroyuki Yoshino, Kensho Ono",Japan,"July 9, 2020",2020,TV-MA,1 Season,"Anime Series, International TV Shows","After catastrophic earthquakes devastate Japan, one family's resolve is tested on a journey of survival through the sinking archipelago."
s2255,TV Show,The Protector,,"Çağatay Ulusoy, Ayça Ayşin Turan, Hazar Ergüçlü, Okan Yalabık, Mehmet Kurtuluş, Yurdaer Okur",Turkey,"July 9, 2020",2020,TV-MA,4 Seasons,"International TV Shows, Romantic TV Shows, TV Action & Adventure","Discovering his ties to a secret ancient order, a young man living in modern Istanbul embarks on a quest to save the city from an immortal enemy."
s2256,TV Show,Was It Love?,,"Song Ji-hyo, Son Ho-jun, Song Jong-ho, Koo Ja-sung, Kim Min-jun, Kim Da-som, Kim Mee-kyung, Um Chae-young, Kim Young-ah, Kim Byung-choon",South Korea,"July 9, 2020",2020,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","When four very different men appear in her life, a single mother who hasn't dated in years begins to rediscover love — and herself."
s2258,Movie,Mucho Mucho Amor: The Legend of Walter Mercado,"Cristina Costantini, Kareem Tabsch",Walter Mercado,United States,"July 8, 2020",2020,TV-14,96 min,"Documentaries, LGBTQ Movies","Dazzling and tender-hearted, legendary astrologer Walter Mercado vanished at the peak of his fame. This documentary poignantly explains what happened."
s2259,TV Show,Stateless,,"Yvonne Strahovski, Jai Courtney, Cate Blanchett, Asher Keddie, Fayssal Bazzi, Dominic West",Australia,"July 8, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Dramas","Four strangers — a woman on the run, a brave refugee, a driven bureaucrat and a struggling dad — intersect at an Australian immigration detention center."
s2262,Movie,Jim Jefferies: Intolerant,Scott Zabielski,Jim Jefferies,,"July 7, 2020",2020,TV-MA,67 min,Stand-Up Comedy,"Between scenes from an excruciating date, Jim Jefferies digs into generational differences, his own bad habits and the shifting boundaries in comedy."
s2264,Movie,PNL - Dans la légende tour,QLF,PNL,,"July 6, 2020",2020,TV-MA,65 min,"International Movies, Music & Musicals","French rap duo PNL deliver hypnotic visuals and perform popular tracks from their album ""Dans la légende"" and more at the Bercy Arena in Paris."
